Counter;Sol_irradiation [Wh/sqm];P*;Q*
8101;55.930921;0.000194332;0.000142855
8102;289.5058326;0.00018589;0.000133942
8103;224.6108557;0.000178183;0.000149093
8104;115.0158406;0.000175563;0.000202569
8105;0;0.000178717;0.000206134
8106;0;0.000188268;0.000158006
8107;0;0.000182212;0.000157115
8108;0;0.000175477;0.000161571
8109;0;0.000158202;0.000161571
8110;0;0.000140996;0.000151767
8111;0;0.000129012;0.000135724
8112;0;0.00010733;0.000121464
8113;0;9.18E-05;0.000121464
8114;0;8.36E-05;0.000121464
8115;0;0.000077064;0.000121464
8116;0;7.63E-05;0.000121464
8117;0;7.85E-05;0.000121464
8118;0;7.82E-05;0.000120573
8119;0;8.63E-05;0.000138398
8120;0;0.000105685;0.000149093
8121;51.83013066;0.000122379;0.00015355
8122;152.1544894;0.000133797;0.000158006
8123;102.5969003;0.000140237;0.000183853
8124;103.8717104;0.000145874;0.000169593
8125;98.54495604;0.000141764;0.000159789
8126;74.57456133;0.000132756;0.000159789
8127;58.59429819;0.000124768;0.000174049
8128;15.98026314;0.000124156;0.000164245
8129;0;0.000137331;0.00016068
8130;0;0.000152108;0.000163354
8131;0;0.000150291;0.000163354
8132;0;0.000142929;0.000166027
8133;0;0.000126913;0.000158006
8134;0;0.000116207;0.000156224
8135;0;0.00011115;0.000144637
8136;0;9.40E-05;0.000132159
8137;0;7.87E-05;0.000132159
8138;0;6.63E-05;0.000132159
8139;0;0.000060955;0.000132159
8140;0;6.01E-05;0.000130377
8141;0;6.12E-05;0.000130377
8142;0;5.90E-05;0.000133942
8143;0;5.77E-05;0.000133051
8144;0;6.96E-05;0.000149093
8145;116.9856811;0.000085043;0.000149985
8146;192.7663884;0.000101537;0.000149985
8147;45.27741224;0.000111024;0.000159789
8148;64.47340921;0.000121091;0.000164245
8149;161.2733956;0.000119335;0.000161571
8150;131.3500752;0.000110252;0.000159789
8151;128.8760573;0.000103508;0.000154441
8152;13.31688595;0.000101708;0.000150876
8153;0;0.000113541;0.000149093
8154;0;0.000132328;0.000151767
8155;0;0.00013783;0.000151767
8156;0;0.000132098;0.000148202
8157;0;0.000121301;0.000151767
8158;0;0.000111682;0.000147311
8159;0;0.00010822;0.000139289
8160;0;8.96E-05;0.000129486
8161;0;7.43E-05;0.000129486
8162;0;6.55E-05;0.000129486
8163;0;6.22E-05;0.000129486
8164;0;6.44E-05;0.000138398
8165;0;7.23E-05;0.000149985
8166;0;9.22E-05;0.000172266
8167;0;0.000135484;0.000184744
8168;0;0.000169213;0.000190983
8169;13.31688595;0.000179306;0.000188309
8170;50.60416662;0.000179155;0.000175831
8171;79.90131571;0.000179155;0.000164245
8172;69.24780695;0.00018417;0.000176723
8173;55.930921;0.000182633;0.000159789
8174;37.28728066;0.000179254;0.000158897
8175;23.97039471;0.000174986;0.000152658
8176;5.32675438;0.00017379;0.000163354
8177;0;0.000184041;0.000163354
8178;0;0.000197418;0.000141072
8179;0;0.000193366;0.000138398
8180;0;0.000185806;0.00016068
8181;0;0.000166638;0.000159789
8182;0;0.000151028;0.000155332
8183;0;0.00013612;0.000138398
8184;0;0.000112895;0.00012592
8185;0;0.000095462;0.000121464
8186;0;8.65E-05;0.000119682
8187;0;8.40E-05;0.000120573
8188;0;8.82E-05;0.00011879
8189;0;0.000095856;0.000117899
8190;0;0.000112796;0.000130377
8191;0;0.000150434;0.000133051
8192;0;0.000180989;0.000154441
8193;154.1314604;0.000187158;0.00016068
8194;367.8666216;0.000186842;0.000163354
8195;499.5476122;0.000189808;0.000175831
8196;561.1818965;0.00019211;0.000159789
8197;575.0311082;0.000188558;0.000144637
8198;496.3516458;0.000186786;0.000128594
8199;318.717904;0.000180331;0.000129486
8200;129.627443;0.000178595;0.000141963
8201;0;0.000187065;0.00014642
8202;0;0.000201476;0.000166919
8203;0;0.000197439;0.000151767
8204;0;0.000189845;0.000141963
8205;0;0.000172177;0.000138398
8206;0;0.000156159;0.000135724
8207;0;0.0001395;0.000129486
8208;0;0.000116236;0.000119682
8209;0;9.94E-05;0.000115225
8210;0;8.99E-05;0.000109878
8211;0;8.46E-05;0.000117008
8212;0;8.49E-05;0.000113443
8213;0;9.35E-05;0.000121464
8214;0;0.000111097;0.000134833
8215;0;0.000150785;0.000149985
8216;0;0.00018321;0.000156224
8217;7.99013157;0.000190509;0.000166919
8218;31.96052628;0.000191138;0.000158897
8219;66.58442976;0.000192892;0.000137507
8220;131.2027854;0.00019393;0.000149093
8221;260.6318591;0.000188709;0.000144637
8222;301.1059984;0.000185749;0.000176723
8223;364.1228738;0.000181001;0.000154441
8224;77.63540197;0.000180463;0.000144637
8225;0;0.000186307;0.000161571
8226;0;0.000199838;0.000171375
8227;0;0.000196933;0.000169593
8228;0;0.000187821;0.000163354
8229;0;0.00017159;0.000158897
8230;0;0.000156384;0.000151767
8231;0;0.000140299;0.000149093
8232;0;0.000117861;0.000138398
8233;0;0.000102295;0.000139289
8234;0;9.28E-05;0.000124138
8235;0;9.16E-05;0.000124138
8236;0;9.39E-05;0.000135724
8237;0;9.99E-05;0.000143746
8238;0;0.000115372;0.000149093
8239;0;0.000153086;0.000163354
8240;0;0.000185854;0.000166919
8241;53.26966564;0.00019427;0.00016781
8242;253.450853;0.000194323;0.000164245
8243;441.8803642;0.000194597;0.000183853
8244;517.7798928;0.000198412;0.000193657
8245;501.8051572;0.000195201;0.000190983
8246;240.4895965;0.00019386;0.000164245
8247;273.1838462;0.000188204;0.000166027
8248;18.70822889;0.000183195;0.000156224
8249;0;0.0001909;0.000159789
8250;0;0.000203904;0.0001892
8251;0;0.000202385;0.000190983
8252;0;0.000194035;0.0001892
8253;0;0.000176037;0.000162462
8254;0;0.000159654;0.000157115
8255;0;0.000146462;0.000149985
8256;0;0.000124715;0.000147311
8257;0;0.000108994;0.000133942
8258;0;9.86E-05;0.000132159
8259;0;9.37E-05;0.000131268
8260;0;0.000096841;0.000135724
8261;0;0.000100854;0.000149093
8262;0;0.000115801;0.000158897
8263;0;0.000152405;0.000173158
8264;0;0.00018685;0.000180288
8265;5.32675438;0.000198754;0.000180288
8266;31.96052628;0.000200466;0.000180288
8267;34.62390347;0.000205108;0.000178505
8268;37.28728066;0.000203455;0.000183853
8269;23.97039471;0.000199926;0.000184744
8270;13.31688595;0.000192995;0.000157115
8271;7.99013157;0.00018755;0.000164245
8272;2.66337719;0.000186451;0.000166027
8273;0;0.000193249;0.000190983
8274;0;0.000198368;0.000187418
8275;0;0.000190776;0.000188309
8276;0;0.000179769;0.000177614
8277;0;0.000161359;0.000165136
8278;0;0.000147691;0.00016068
8279;0;0.000134176;0.000166919
8280;0;0.000112971;0.000155332
8281;0;9.46E-05;0.000141072
8282;0;8.38E-05;0.000133051
8283;0;7.66E-05;0.000131268
8284;0;7.47E-05;0.000154441
8285;0;7.67E-05;0.000150876
8286;0;7.73E-05;0.000163354
8287;0;8.16E-05;0.000166027
8288;0;0.000100706;0.000174049
8289;15.98026314;0.000118165;0.000182962
8290;87.05161949;0.000130057;0.000194548
8291;251.7974578;0.000136953;0.000176723
8292;292.2814716;0.000140118;0.000172266
8293;250.3482222;0.000136583;0.000154441
8294;153.5192781;0.000128743;0.000163354
8295;54.05532731;0.000121117;0.000179396
8296;15.98026314;0.000119985;0.000180288
8297;0;0.000131578;0.000177614
8298;0;0.000141364;0.000177614
8299;0;0.000140151;0.000176723
8300;0;0.000132126;0.000164245
8301;0;0.000117424;0.000154441
8302;0;0.000108225;0.000162462
8303;0;0.000104229;0.000162462
8304;0;8.86E-05;0.00016068
8305;0;0.0000742;0.000171375
8306;0;6.44E-05;0.000173158
8307;0;5.83E-05;0.000166027
8308;0;5.65E-05;0.000163354
8309;0;5.82E-05;0.000158006
8310;0;5.73E-05;0.000171375
8311;0;5.58E-05;0.000173158
8312;0;6.49E-05;0.000182962
8313;7.99013157;7.88E-05;0.000188309
8314;29.29714909;9.64E-05;0.000202569
8315;53.26754381;0.000106494;0.000188309
8316;79.90131571;0.000118964;0.000166027
8317;82.5646929;0.000115745;0.000158006
8318;182.2738542;0.000106462;0.00016068
8319;304.7470013;9.99E-05;0.000176723
8320;16.10944025;9.84E-05;0.000178505
8321;0;0.000108707;0.000194548
8322;0;0.0001229;0.000191874
8323;0;0.000126535;0.000196331
8324;0;0.000121981;0.000195439
8325;0;0.000112351;0.000196331
8326;0;0.000105912;0.000195439
8327;0;0.000104182;0.000196331
8328;0;8.86E-05;0.00017494
8329;0;7.44E-05;0.000165136
8330;0;6.74E-05;0.00016068
8331;0;6.50E-05;0.000161571
8332;0;6.80E-05;0.000175831
8333;0;7.61E-05;0.000184744
8334;0;9.50E-05;0.000185635
8335;0;0.00013718;0.000185635
8336;0;0.000172675;0.000219503
8337;18.70822889;0.000182262;0.000225742
8338;34.62390347;0.000181464;0.000222177
8339;58.59429819;0.000184202;0.000217721
8340;85.22807009;0.000186615;0.000205243
8341;61.25767538;0.000184308;0.000198113
8342;90.55482447;0.000181843;0.000202569
8343;47.94078943;0.000177826;0.000206134
8344;15.98026314;0.000174987;0.000194548
8345;0;0.000168596;0.000208808
8346;0;0.000193179;0.000203461
8347;0;0.000191299;0.000208808
8348;0;0.000183055;0.000206134
8349;0;0.000165081;0.000199004
8350;0;0.000147247;0.000188309
8351;0;0.000133476;0.000170484
8352;0;0.000110021;0.00016068
8353;0;9.22E-05;0.000148202
8354;0;8.25E-05;0.000147311
8355;0;7.83E-05;0.000158897
8356;0;8.11E-05;0.00016068
8357;0;8.82E-05;0.000170484
8358;0;0.0001019;0.000175831
8359;0;0.000138844;0.000186527
8360;0;0.000172248;0.000206134
8361;5.32675438;0.000184;0.000195439
8362;26.6337719;0.000182429;0.000188309
8363;23.97039471;0.000184041;0.000196331
8364;37.28728066;0.000186823;0.000194548
8365;29.29714909;0.000182399;0.000192765
8366;45.27741224;0.000180081;0.000191874
8367;37.28728066;0.000175168;0.000193657
8368;7.99013157;0.000173919;0.000197222
8369;0;0.000181774;0.000204352
8370;0;0.000190314;0.000199004
8371;0;0.00018657;0.000200787
8372;0;0.000179966;0.000199004
8373;0;0.000162921;0.000190983
8374;0;0.000147311;0.000169593
8375;0;0.000130667;0.000171375
8376;0;0.000108103;0.000151767
8377;0;9.02E-05;0.000149093
8378;0;8.08E-05;0.000152658
8379;0;7.62E-05;0.000149093
8380;0;0.000078375;0.00016068
8381;0;8.67E-05;0.000165136
8382;0;0.000102064;0.000175831
8383;0;0.000140886;0.000198113
8384;0;0.000174443;0.0002097
8385;7.99013157;0.000185747;0.000217721
8386;53.26754381;0.000185259;0.000199896
8387;99.79659115;0.0001897;0.000204352
8388;95.88157885;0.00019453;0.000190092
8389;58.59429819;0.000191496;0.000190983
8390;61.25767538;0.00018735;0.000174049
8391;23.97039471;0.000181679;0.000194548
8392;2.66337719;0.000181228;0.000198113
8393;0;0.000188446;0.000184744
8394;0;0.00019576;0.000181179
8395;0;0.000190596;0.000177614
8396;0;0.000178956;0.000177614
8397;0;0.000160227;0.000176723
8398;0;0.000142303;0.000159789
8399;0;0.000127954;0.000142855
8400;0;0.000103593;0.000141072
8401;0;8.23E-05;0.000125029
8402;0;7.34E-05;0.000112551
8403;0;6.90E-05;0.000116117
8404;0;0.000072086;0.00011879
8405;0;7.84E-05;0.000116117
8406;0;9.37E-05;0.000130377
8407;0;0.000132417;0.000158006
8408;0;0.000166378;0.000162462
8409;5.32675438;0.000177661;0.00016068
8410;29.29714909;0.000177391;0.000154441
8411;23.97039471;0.000178985;0.000149985
8412;50.60416662;0.000183482;0.000151767
8413;55.930921;0.000181124;0.000149093
8414;63.92105257;0.00017723;0.000148202
8415;45.27741224;0.000171306;0.00015355
8416;13.38147451;0.000167169;0.000143746
8417;0;0.000174485;0.000149985
8418;0;0.00018345;0.000149985
8419;0;0.00017831;0.000150876
8420;0;0.00016832;0.000142855
8421;0;0.000151867;0.000145528
8422;0;0.000134776;0.000129486
8423;0;0.000118966;0.00010453
8424;0;9.65E-05;0.000099183
8425;0;7.95E-05;0.000113443
8426;0;7.02E-05;0.000110769
8427;0;6.54E-05;0.000117008
8428;0;6.58E-05;0.000115225
8429;0;7.35E-05;0.000122355
8430;0;8.93E-05;0.000131268
8431;0;0.000126261;0.000155332
8432;0;0.000159129;0.000159789
8433;2.66337719;0.000170279;0.000158006
8434;23.97039471;0.000165852;0.000150876
8435;165.8411114;0.000168512;0.000145528
8436;114.0151889;0.000171863;0.000141963
8437;47.94078943;0.000166725;0.000139289
8438;39.95065785;0.000159385;0.000147311
8439;18.64364033;0.000155118;0.000147311
8440;5.32675438;0.000151022;0.000144637
8441;0;0.000158894;0.000148202
8442;0;0.000164825;0.000150876
8443;0;0.000158265;0.000148202
8444;0;0.00014893;0.000144637
8445;0;0.000132383;0.000135724
8446;0;0.000117103;0.000122355
8447;0;0.000106398;0.000124138
8448;0;8.57E-05;0.000114334
8449;0;6.75E-05;0.000109878
8450;0;5.67E-05;0.000105421
8451;0;5.32E-05;0.000103639
8452;0;5.33E-05;0.000105421
8453;0;5.55E-05;0.000105421
8454;0;5.60E-05;0.000115225
8455;0;6.29E-05;0.000138398
8456;0;7.89E-05;0.00014642
8457;10.65350876;9.67E-05;0.000141072
8458;63.97763092;0.000110372;0.000144637
8459;94.61096681;0.000116041;0.000139289
8460;250.2949943;0.000120349;0.000141963
8461;509.3515823;0.000116073;0.000141963
8462;431.5024092;0.000108026;0.000140181
8463;159.6493122;0.000101367;0.000138398
8464;13.44606306;9.99E-05;0.000136616
8465;0;0.000110894;0.000136616
8466;0;0.000127958;0.000134833
8467;0;0.000128733;0.000129486
8468;0;0.000119028;0.000124138
8469;0;0.000104266;0.000124138
8470;0;9.30E-05;0.000121464
8471;0;8.68E-05;0.000107204
8472;0;7.10E-05;0.000108095
8473;0;5.45E-05;0.000096509
8474;0;4.18E-05;0.000093835
8475;0;3.65E-05;0.000094726
8476;0;0.000035897;0.000095617
8477;0;3.76E-05;0.000108095
8478;0;3.86E-05;0.000119682
8479;0;0.000037382;0.000129486
8480;0;4.83E-05;0.000127703
8481;18.70822889;6.08E-05;0.000127703
8482;93.40078241;0.000075488;0.000133942
8483;74.57456133;8.68E-05;0.000135279
8484;58.59429819;0.000101072;0.000136616
8485;53.26754381;0.000101989;0.000134833
8486;50.60416662;9.32E-05;0.000133051
8487;18.64364033;0.000085998;0.000130377
8488;5.32675438;8.34E-05;0.000132159
8489;0;9.46E-05;0.000133051
8490;0;0.000109623;0.000133942
8491;0;0.000111175;0.000134833
8492;0;0.000105911;0.000133051
8493;0;9.71E-05;0.000133051
8494;0;8.89E-05;0.000123247
8495;0;8.30E-05;0.000107204
8496;0;6.45E-05;0.000098291
8497;0;5.14E-05;0.000099183
8498;0;4.19E-05;0.000098291
8499;0;3.84E-05;0.00010453
8500;0;4.05E-05;0.00010453
8501;0;4.84E-05;0.000113443
8502;0;6.40E-05;0.000127703
8503;0;0.000100435;0.000141963
8504;0;0.000131991;0.000142855
8505;5.32675438;0.00014533;0.000145528
8506;29.29714909;0.000149622;0.00014642
8507;104.6898322;0.000151518;0.000144637
8508;86.22067805;0.000156973;0.000138398
8509;118.7785573;0.000154566;0.000139289
8510;124.1068027;0.00015123;0.000140181
8511;57.12421704;0.000143348;0.000143746
8512;7.99013157;0.000143585;0.000141963
8513;0;0.00015123;0.000145528
8514;0;0.00016171;0.000144637
8515;0;0.000159323;0.000144637
8516;0;0.000151677;0.000145528
8517;0;0.000134543;0.00014642
8518;0;0.000117163;0.000141963
8519;0;0.000107378;0.000132159
8520;0;8.93E-05;0.000114334
8521;0;7.37E-05;0.000110769
8522;0;6.12E-05;0.000109878
8523;0;5.56E-05;0.00011166
8524;0;0.000053014;0.000113443
8525;0;0.000059129;0.000126812
8526;0;7.19E-05;0.000140181
8527;0;0.000101417;0.000159789
8528;0;0.000127502;0.000159789
8529;7.99013157;0.000143565;0.000159789
8530;34.62390347;0.000143269;0.000159789
8531;47.94078943;0.000147813;0.000149093
8532;90.55482447;0.000152232;0.000147311
8533;85.22807009;0.000150853;0.000144637
8534;31.96052628;0.000148035;0.000141072
8535;21.30701752;0.000141979;0.000141963
8536;2.66337719;0.000138397;0.000143746
8537;0;0.000144633;0.000142855
8538;0;0.000154302;0.000140181
8539;0;0.000151256;0.000141072
8540;0;0.000142325;0.000139289
8541;0;0.000127643;0.000125029
8542;0;0.000110826;0.00011879
8543;0;9.79E-05;0.00011166
8544;0;7.60E-05;0.000107204
8545;0;6.09E-05;0.000106313
8546;0;5.03E-05;0.000101856
8547;0;4.41E-05;0.000100965
8548;0;4.58E-05;0.000100965
8549;0;5.19E-05;0.000108986
8550;0;6.39E-05;0.000123247
8551;0;8.73E-05;0.000136616
8552;0;0.000114822;0.000140181
8553;2.66337719;0.000128555;0.000139289
8554;10.65350876;0.000132399;0.000141963
8555;109.3749824;0.000135176;0.000143746
8556;197.9892385;0.000139756;0.000141072
8557;125.6760038;0.000138714;0.000140181
8558;189.5561853;0.000131437;0.000141072
8559;137.6616092;0.000124666;0.000141072
8560;21.37160608;0.000122056;0.000139289
8561;0;0.000129487;0.000144637
8562;0;0.000142625;0.000152658
8563;0;0.000137859;0.00014642
8564;0;0.00012613;0.000148202
8565;0;0.000109092;0.000143746
8566;0;9.58E-05;0.000142855
8567;0;8.44E-05;0.000129486
8568;0;6.29E-05;0.000113443
8569;0;4.59E-05;0.000113443
8570;0;3.52E-05;0.000112551
8571;0;3.04E-05;0.000116117
8572;0;3.06E-05;0.000123247
8573;0;3.39E-05;0.000132159
8574;0;3.85E-05;0.000150876
8575;0;4.28E-05;0.000166919
8576;0;5.73E-05;0.000168701
8577;13.38147451;7.42E-05;0.000158006
8578;310.1727931;8.90E-05;0.000154441
8579;305.0617426;9.68E-05;0.000165136
8580;322.8685823;0.000101639;0.000166919
8581;274.1188475;9.83E-05;0.000162462
8582;169.540787;8.79E-05;0.000144637
8583;162.5545331;7.76E-05;0.000140181
8584;10.78268587;7.22E-05;0.000141072
8585;0;8.23E-05;0.000154441
8586;0;9.64E-05;0.000150876
8587;0;9.10E-05;0.000141072
8588;0;0.000077049;0.000128594
8589;0;6.90E-05;0.000122355
8590;0;0.00006463;0.000124138
8591;0;6.35E-05;0.000133051
8592;0;5.00E-05;0.000123247
8593;0;3.23E-05;0.000123247
8594;0;1.94E-05;0.000120573
8595;0;1.50E-05;0.000120573
8596;0;1.34E-05;0.000128594
8597;0;1.77E-05;0.000135724
8598;0;0.000019742;0.000148202
8599;0;2.12E-05;0.00016068
8600;0;3.10E-05;0.000157115
8601;13.31688595;4.41E-05;0.000156224
8602;152.1501391;6.21E-05;0.000158006
8603;161.2786578;7.53E-05;0.000168701
8604;287.0284329;8.69E-05;0.000166027
8605;188.0913564;8.21E-05;0.000156224
8606;70.60605706;6.71E-05;0.000158897
8607;26.6337719;5.97E-05;0.000161571
8608;10.65350876;5.76E-05;0.000158006
8609;0;6.46E-05;0.00016068
8610;0;0.000077913;0.000161571
8611;0;8.05E-05;0.000157115
8612;0;7.63E-05;0.00015355
8613;0;0.00006635;0.000144637
8614;0;6.02E-05;0.000135724
8615;0;5.81E-05;0.000129486
8616;0;0.000044232;0.000121464
8617;0;3.02E-05;0.000123247
8618;0;2.73E-05;0.000127703
8619;0;2.29E-05;0.000105421
8620;0;2.44E-05;0.000098291
8621;0;2.62E-05;0.000106313
8622;0;2.60E-05;0.000117008
8623;0;2.33E-05;0.000133942
8624;0;3.14E-05;0.000143746
8625;10.65350876;4.42E-05;0.000141072
8626;103.8308608;5.91E-05;0.000141963
8627;79.23567001;6.93E-05;0.000144637
8628;86.18656814;7.76E-05;0.000147311
8629;112.6264995;7.50E-05;0.000149985
8630;102.5548011;6.32E-05;0.000149985
8631;150.1742514;5.64E-05;0.00014642
8632;16.0448517;5.34E-05;0.000145528
8633;0;6.44E-05;0.000141963
8634;0;8.13E-05;0.000141963
8635;0;8.67E-05;0.000141072
8636;0;8.27E-05;0.000138398
8637;0;7.40E-05;0.000125029
8638;0;6.74E-05;0.000117008
8639;0;6.36E-05;0.000119682
8640;0;0.000049801;0.000116117
8641;0;3.80E-05;0.000109878
8642;0;2.88E-05;0.000106313
8643;0;2.55E-05;0.000101856
8644;0;2.66E-05;0.000103639
8645;0;2.82E-05;0.000109878
8646;0;2.93E-05;0.000117899
8647;0;2.63E-05;0.000119682
8648;0;3.47E-05;0.000127703
8649;10.65350876;4.74E-05;0.000126812
8650;34.62390347;6.16E-05;0.000131268
8651;55.930921;7.16E-05;0.000143746
8652;104.810897;8.08E-05;0.000148202
8653;126.6636483;8.07E-05;0.000151767
8654;77.23793852;7.35E-05;0.00014642
8655;47.94078943;6.64E-05;0.000139289
8656;7.99013157;6.57E-05;0.000143746
8657;0;7.61E-05;0.000145528
8658;0;9.40E-05;0.000159789
8659;0;9.56E-05;0.000159789
8660;0;9.03E-05;0.000150876
8661;0;7.86E-05;0.000136616
8662;0;7.26E-05;0.000137507
8663;0;6.83E-05;0.000130377
8664;0;5.32E-05;0.000126812
8665;0;3.82E-05;0.000124138
8666;0;3.00E-05;0.000126812
8667;0;2.72E-05;0.000135724
8668;0;0.000029229;0.000140181
8669;0;3.57E-05;0.000148202
8670;0;4.47E-05;0.000158897
8671;0;5.87E-05;0.00015355
8672;0;7.77E-05;0.000163354
8673;7.99013157;9.15E-05;0.00016781
8674;18.64364033;0.000101587;0.000178505
8675;26.6337719;0.000107064;0.000178505
8676;69.24780695;0.000112625;0.000178505
8677;85.22807009;0.000112784;0.00017494
8678;190.1861205;0.000106985;0.000170484
8679;123.9403297;0.000100802;0.000174049
8680;10.65350876;0.000100355;0.000181179
8681;0;0.000109609;0.000183853
8682;0;0.000124422;0.000183853
8683;0;0.000125421;0.000180288
8684;0;0.000117688;0.000180288
8685;0;0.000104355;0.000175831
8686;0;9.24E-05;0.000162462
8687;0;8.48E-05;0.000161571
8688;0;0.00006685;0.000154441
8689;0;5.09E-05;0.000147311
8690;0;4.05E-05;0.000143746
8691;0;3.77E-05;0.000147311
8692;0;3.96E-05;0.00015355
8693;0;4.34E-05;0.000163354
8694;0;5.04E-05;0.000172266
8695;0;6.18E-05;0.00018207
8696;0;7.99E-05;0.000187418
8697;7.99013157;9.36E-05;0.0001892
8698;23.97039471;0.000103335;0.000198113
8699;47.94078943;0.000109195;0.000194548
8700;55.930921;0.000113152;0.000190092
8701;74.57456133;0.000110826;0.000190983
8702;87.89144728;0.000107713;0.0001892
8703;53.26754381;0.000100833;0.000188309
8704;10.65350876;0.000098667;0.000187418
